,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,為替レート,,自動,,自動,,,,,,
,仕入れ表,仕入れ元データ,仕入れ表,,ペイメント,仕入れ表,仕入れ表,,,ペイメント,手動,,,,,売れた日の為替,,,仕入れ元データ,,,,,,手動,
同梱,カスタムラベル(SKU),Order number,仕入れ日,販売日,出金日,商品名,仕入れ金額(送料込み),販売金額,販売金額（￥）,手数料合計,広告費(PL),shopee手数料,サービス料,取引手数料,Payout金額,販売時の為替,出金時の為替（ペイオニア手数料含む）,受取金額,海外送料,手数料消費税還付,消費税還付,最終損益,利益率,売れるまでの日数,(国内)送り状番号,(SLS)送り状番号
,20260219_koyanagi_02,260414Q56321K7,2026/4/14,2026/4/14,#N/A,SONY Studio monitor headphones MDR-7506,"¥12,980 ",SGD153.62,#VALUE!,#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.65,#N/A,#N/A,,#N/A,"¥1,180",#N/A,#N/A,54,2790-9675-4985,SG269544562847R
, 20260323_machida_ph_02,260415SQXRVU7D,2026/4/15,2026/4/15,#N/A,Authentic Tamiya 1/14 Electric RC Car Series No.672 Monster Beetle Trail (GF-01TR Chassis) 58672,"¥23,800 ","₱9,961.00","¥26,496",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,"₱1,756.00",#N/A,"¥2,164",#N/A,#N/A,23,2790-9695-7090,PH268408110534Q
,20260410_miyawaki_ph_01,260415TRAD1NAV,2026/4/16,2026/4/15,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZED Figure,"¥7,600 ","₱4,823.00","¥12,829",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,₱631.00,#N/A,¥691,#N/A,#N/A,5,2790-9761-1133,
,20260415_miyawaki_ph_03 ,260415TSQ9AE0W,2026/4/15,2026/4/15,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Frieren Prize A Figure,"¥6,900 ","₱4,306.00","¥11,454",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,₱906.00,#N/A,¥627,#N/A,#N/A,0,2790-9761-1181,
,20260123_machida_ph_04_4,260415TT09B9XA,,2026/4/15,#N/A,Tamiya 1/10 Electric RC Car Series No.242 Wild Willy 2 Off-Road 58242,仕入れ無,"₱7,234.00","¥19,242",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,,#N/A,#VALUE!,#N/A,#N/A,46127,,
,20260407_mizushima_ph_01,260415V3TPTBGN,2026/4/16,2026/4/16,#N/A,BANDAI SPIRITS MG 1/100 Justice Gundam [CROSS CONTRAST COLORS / CLEAR GREEN] Gundam Base Event Limited Edition,"¥9,123 ","₱5,415.00","¥14,350",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.65,#N/A,#N/A,₱731.00,#N/A,¥829,#N/A,#N/A,9,2790-9697-1506,PH2625235952087
,20260410_miyawaki_ph_01_2,2604171MTQ5J22,2026/4/17,2026/4/17,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZED Figure,"¥7,500 ","₱4,823.00","¥12,829",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,₱631.00,#N/A,¥682,#N/A,#N/A,7,2790-9778-3613,
,20260410_miyawaki_ph_01_3,2604185A4WFU61,,2026/4/20,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZED Figure,仕入れ無,"₱4,823.00","¥12,877",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.67,#N/A,#N/A,,#N/A,#VALUE!,#N/A,#N/A,46132,,
,20260409_machida_ph_01_2,2604197RQ772N8,2026/4/20,2026/4/19,#N/A,[Direct From Japan] 1/12 Scale Electric RC Assembly Kit: Midnight Pumpkin Metallic Special,"¥8,800 ","₱5,638.00","¥14,997",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,"₱1,606.00",#N/A,¥800,#N/A,#N/A,10,2790-9750-2714,
,20260415_miyawaki_ph_03_2,26041985CPVC1N,2026/4/20,2026/4/19,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Frieren Prize A Figure,"¥6,795 ","₱4,559.00","¥12,127",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,₱981.00,#N/A,¥618,#N/A,#N/A,4,2790-9768-4902,
,20260324_machida_ph_01,26041992DVFC55,2026/4/20,2026/4/20,#N/A,Authentic Tamiya Unisex 1/10 Electric RC Car Series No.628 Racing Fighter (DT-03 Chassis) Off-Road,"¥8,410 ","₱5,761.00","¥15,382",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.67,#N/A,#N/A,"₱1,206.00",#N/A,¥765,#N/A,#N/A,27,2790-9750-2541,
,20260330_machida_ph_01,260420A1E9TSMU,2026/4/20,2026/4/20,#N/A,【Directly from Japan】 TAMIYA 1/35 Military Miniature Series No. 362 French Main Battle Tank Leclerc Series 2 Plastic Model 35362 (Tank),"¥3,200 ","₱2,226.00","¥5,943",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.67,#N/A,#N/A,₱481.00,#N/A,¥291,#N/A,#N/A,21,2790-9750-2600,
,20260409_machida_ph_01_3,260420A4EQ1PRR,2026/4/20,2026/4/20,#N/A,[Direct From Japan] 1/12 Scale Electric RC Assembly Kit: Midnight Pumpkin Metallic Special,"¥11,000 ","₱5,638.00","¥15,053",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.67,#N/A,#N/A,"₱1,678.00",#N/A,"¥1,000",#N/A,#N/A,11,2790-9750-2670,
,20260316_machida_ph_03,260420A65967MV,2026/3/30,2026/4/20,#N/A,Bandai (Bandai) RG 1/144 GUNDAM SIDE-F Limited RX-93FF ν Gundam Mobile Suit Gundam Counterattack Char,"¥7,255 ","₱4,085.00","¥10,907",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.67,#N/A,#N/A,₱706.00,#N/A,¥660,#N/A,#N/A,35,2790-9750-2762,
, 20260413_machida_ph_01,260420AUDNJSB5,2026/4/21,2026/4/20,#N/A,[Direct From Japan] Tamiya 1/10 Electric RC Car Series No. 546 1/12 Lunchbox Black Edition 58546,"¥10,979 ","₱6,656.00","¥17,772",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.67,#N/A,#N/A,"₱1,431.00",#N/A,¥998,#N/A,#N/A,7,2790-9768-4935,PH266358979918L
,20260417_miyawaki_ph_04,260420BBMKWXP1,,2026/4/20,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Last One Prize: Frieren Art Scale Figure,仕入れ無,"₱8,569.00","¥22,879",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.67,#N/A,#N/A,,#N/A,#VALUE!,#N/A,#N/A,46132,,
,20260417_miyawaki_ph_04,260420BDMV1DF6,2026/4/21,2026/4/20,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Last One Prize: Frieren Art Scale Figure,"¥12,700 ","₱8,569.00","¥22,879",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.67,#N/A,#N/A,"₱1,156.00",#N/A,"¥1,155",#N/A,#N/A,3,2790-9778-3521,PH266994888353I
,20260119_machida_ph_03,260421D9XXTW7F,2026/4/22,2026/4/21,#N/A,"Seiko Wall Clock – Musical Motion Clock, Radio-Controlled RE576A (Analog / Triple-Selection Melody / Rotating Ornaments / Ivory Marble","¥20,800 ","₱9,893.00","¥26,315",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,"₱4,081.00",#N/A,"¥1,891",#N/A,#N/A,92,2790-9768-4950,PH266118103097C
,20260123_machida_ph_02,260421D9XXTW7F,2026/4/22,2026/4/21,#N/A,Seiko Clock Wall Clock Quartz Clock Mechanical Clock Analog Triple Selection Melody Silver 443×405×97mm RE602S,"¥22,000 ","₱11,350.00","¥30,191",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,↑同梱,#N/A,"¥2,000",#N/A,#N/A,88,2790-9768-4950,PH266118103097C
,20260408_mizushima_ph_05,260421DCVQ349X,2026/4/22,2026/4/21,#N/A,"MIC DiGiSM One and Only ""SLAM DUNK"" Takenori Akagi, approximately 170mm tall, non-scale, PVC + ABS painted finished figure.","¥6,980 ","₱3,442.00","¥9,156",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,₱181.00,#N/A,¥635,#N/A,#N/A,13,2790-9768-5031,PH264631051256P
,20260410_miyawaki_ph_01_3,260421DKC6JCAQ,2026/4/23,2026/4/21,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZED Figure,"¥7,400 ","₱4,823.00","¥12,829",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,₱656.00,#N/A,¥673,#N/A,#N/A,11,2790-9778-3554,PH262884305575M
,20260303_miyawaki_ph_02,260421DKUPFR4G,2026/4/24,2026/4/21,#N/A,Ichiban Kuji JoJo's Bizarre Adventure -THE★JOJO WORLD Jolyne Cujoh Prize F Anime Figure,"¥6,690 ","₱4,093.00","¥10,887",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,₱406.00,#N/A,¥608,#N/A,#N/A,49,2790-9828-6530,PH263263679815E
, 20260422_machida_ph_03,260422F86UHJPT,2026/4/22,2026/4/22,#N/A,"[Direct From Japan] Wild Willy 2, WR-02 Dual Hunter and other A-parts, 10005713","¥3,156 ","₱2,466.00","¥6,560",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,₱131.00,#N/A,¥287,#N/A,#N/A,0,2790-9778-3425,PH2683161625963
,20260417_miyawaki_ph_04_2,260422FJ1YQV6S,2026/4/23,2026/4/22,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Last One Prize: Frieren Art Scale Figure,"¥13,300 ","₱8,569.00","¥22,794",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,"₱1,481.00",#N/A,"¥1,209",#N/A,#N/A,5,2790-9865-9604,PH264491200649P
,20260219_machida_sg_06,260422G5BCYJD6,2026/4/23,2026/4/22,#N/A,Seiko Watch ALBA Ghibli Collaboration Model Kiki's Delivery Service,"¥5,420 ",SGD85.50,#VALUE!,#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.66,#N/A,#N/A,,#N/A,¥493,#N/A,#N/A,62,2790-9778-3462,SG263873320414M
,20260410_miyawaki_ph_01_4,260423J1N1F14B,2026/4/23,2026/4/23,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZED Figure,"¥7,030 ","₱4,823.00","¥12,781",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.65,#N/A,#N/A,,#N/A,¥639,#N/A,#N/A,13,2790-9828-6611,PH2647413472315
,20260410_miyawaki_ph_01_5,260423JH85NP7A,2026/4/24,2026/4/23,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZED Figure,"¥7,611 ","₱4,823.00","¥12,781",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.65,#N/A,#N/A,₱681.00,#N/A,¥692,#N/A,#N/A,13,2790-9855-1476,
,20260402_miyawaki_ph_01,260423JHB23QF1,2026/4/24,2026/4/23,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament vol.3 Hiei MASTERLIZED Prize C Figure,¥713 ,"₱2,318.00","¥6,143",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.65,#N/A,#N/A,₱381.00,#N/A,¥65,#N/A,#N/A,21,2790-9828-6375,PH264376250739W
,20260417_miyawaki_ph_04_3,260423JPCH3VD9,2026/4/24,2026/4/23,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Last One Prize: Frieren Art Scale Figure,"¥13,400 ","₱8,569.00","¥22,708",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.65,#N/A,#N/A,"₱1,456.00",#N/A,"¥1,218",#N/A,#N/A,6,2790-9828-6320,PH264928617113J
,20260123_machida_ph_04_4,260424M1FJJ92V,2026/4/24,2026/4/24,#N/A,Tamiya 1/10 Electric RC Car Series No.242 Wild Willy 2 Off-Road 58242,"¥11,000 ","₱7,234.00","¥19,098",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,有在庫へ,#N/A,"¥1,000",#N/A,#N/A,91,,PH265747284624M
,20260417_miyawaki_ph_04_4,260424MCCJ0HH0,2026/4/24,2026/4/24,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Last One Prize: Frieren Art Scale Figure,"¥12,900 ","₱8,569.00","¥22,622",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,"₱1,331.00",#N/A,"¥1,173",#N/A,#N/A,7,2790-9865-9523,
,20260415_miyawaki_ph_03_4,260424MEM5PX3F,2026/4/24,2026/4/24,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Frieren Prize A Figure,"¥6,600 ","₱4,559.00","¥12,036",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,₱906.00,#N/A,¥600,#N/A,#N/A,9,2790-9828-6272,PH2698299548133
,20260410_miyawaki_ph_01_6 ,260424MU4CK94B,2026/5/1,2026/4/24,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZED Figure,"¥7,599 ","₱4,823.00","¥12,733",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,₱531.00,#N/A,¥691,#N/A,#N/A,14,2790-9865-9630,
,20260324_machida_ph_02,260425P3PCW09G,2026/4/27,2026/4/25,#N/A,Authentic Tamiya 1/10 Electric RC Car Series No.336 Hornet,"¥7,980 ","₱5,100.00","¥13,464",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,"₱1,056.00",#N/A,¥725,#N/A,#N/A,32,2790-9828-6445,PH2660292539123
,20260422_machida_ph_04,260425PVU07FU5,2026/4/27,2026/4/25,#N/A,Takara Tomy (TAKARA TOMY) Tomica Premium NISSAN SPORTS CARS 3 MODELS Collection Die-cast cars Toys For ages 6 and over,"¥2,705 ","₱1,896.00","¥5,005",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,₱181.00,#N/A,¥246,#N/A,#N/A,3,2790-9828-6655,PH268604390865E
,20260409_machida_ph_01_4,260425Q4AE3JT0,2026/4/27,2026/4/25,#N/A,[Direct From Japan] 1/12 Scale Electric RC Assembly Kit: Midnight Pumpkin Metallic Special,"¥8,800 ","₱6,694.00","¥17,672",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,"₱1,431.00",#N/A,¥800,#N/A,#N/A,16,2790-9828-6482,PH261550706323M
,20260408_machida_ph_06,260426SFC8KYCV,2026/4/27,2026/4/26,#N/A,"Kaiyodo Revoltech Amazing Yamaguchi Deadpool Ver. 2.5, approximately 170mm tall","¥10,667 ","₱5,673.00","¥14,977",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,₱256.00,#N/A,¥970,#N/A,#N/A,18,2790-9842-8943,PH264573081413T
,20260407_machida_ph_07,260426T9APRBJ6,,2026/4/26,#N/A,S.H.Figuarts ONE PIECE Monkey D. Luffy -Dawn of Adventure- Approximately 145mm ABS&PVC painted movable figure [Direct From Japan],仕入れ無,"₱2,258.00","¥5,961",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.64,#N/A,#N/A,,#N/A,#VALUE!,#N/A,#N/A,46138,,
,20260415_miyawaki_ph_03_3,260427U35HE3WV,2026/4/27,2026/4/27,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Frieren Prize A Figure,"¥7,000 ","₱4,593.00","¥12,080",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,₱981.00,#N/A,¥636,#N/A,#N/A,12,2790-9855-1653,
,20260402_miyawaki_ph_01_2,260427U4VMU16J,2026/4/27,2026/4/27,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament vol.3 Hiei MASTERLIZED Prize C Figure,"¥3,000 ","₱2,318.00","¥6,096",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,₱381.00,#N/A,¥273,#N/A,#N/A,25,2790-9855-1561,
,20260415_miyawaki_ph_03_5,260427VHYG10XJ,2026/4/29,2026/4/27,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Frieren Prize A Figure,"¥6,250 ","₱4,593.00","¥12,080",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,"₱1,056.00",#N/A,¥568,#N/A,#N/A,12,2790-9936-9942,
,20260420_ishida_ph_06,2604280ECM7W63,2026/4/28,2026/4/28,#N/A,Nendoroid Blue Archive Ajitani Hifumi Non-scale Plastic Painted Movable Figure,"¥7,160 ","₱2,736.00","¥7,196",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,,#N/A,¥651,#N/A,#N/A,8,2790-9842-8840,PH268114528115J
,20260302_machida_ph_02,2604281PAC18R0,2026/4/29,2026/4/28,#N/A,Jurassic World Hammond Collection Stegosaurus Action Figure Dinosaur Toy,"¥4,773 ","₱2,908.00","¥7,648",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,₱531.00,#N/A,¥434,#N/A,#N/A,57,2790-9855-1384,PH2636751393900
,20260318_machida_ph_01_4,2604281UNMUHVN,2026/4/29,2026/4/28,#N/A,Tamiya 1/10 Electric RC Car Series No.571 Porsche 911 Carrera RSR (TT-02 Chassis) On-Road 58571 [New] [Authentic] [Shipped from Japan],"¥11,000 ","₱6,441.00","¥16,940",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,"₱1,281.00",#N/A,"¥1,000",#N/A,#N/A,41,2790-9855-1712,PH262433994161X
,20260423_miyawaki_ph_01,2604281YMEPRDD,2026/4/29,2026/4/28,#N/A,Ichiban Kuji WIND BREAKER Original 5th Anniversary A Prize: Sakura Haruka Figure,"¥4,500 ","₱2,800.00","¥7,364",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,₱206.00,#N/A,¥409,#N/A,#N/A,5,2790-9865-9383,
,20260422_mizushima_ph_02,26042825JTS270,2026/4/29,2026/4/28,#N/A,[Casio] G-SHOCK Watch [Authentic Japanese Import] GA-100BEG-1AJF Men's Black,"¥14,960 ","₱7,853.00","¥20,653",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,有在庫へ,#N/A,"¥1,360",#N/A,#N/A,6,,PH261270434320P
,20260402_miyawaki_ph_01_3,26042825W5PS13,2026/4/29,2026/4/28,#N/A,chiban Kuji Yu Yu Hakusho Dark Tournament vol.3 Hiei MASTERLIZE Prize C Figure,"¥2,880 ","₱2,318.00","¥6,096",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,₱381.00,#N/A,¥262,#N/A,#N/A,26,2790-9900-9781,
,20260428_miyawaki_ph_01,2604282A31K0J8,2026/4/29,2026/4/28,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament vol.3 Kazuma Kuwabara MASTERLIZE Prize B Figure,"¥10,333 ","₱6,433.00","¥16,919",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,,#N/A,¥939,#N/A,#N/A,0,2790-9901-0164,
,20260119_miyawaki_ph_07_3,2604282A404UG5,2026/4/30,2026/4/28,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament vol.2 Karasu MASTERLISE Prize B Anime Figure,"¥7,399 ","₱4,228.00","¥11,120",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,,#N/A,¥673,#N/A,#N/A,99,2790-9937-0056,
,20260422_ishida_ph_01,2604282DW2V5T4,,2026/4/28,#N/A,[BANDAI]GODZIBURST Godzilla(1954),仕入れ無,₱502.00,"¥1,320",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,,#N/A,#VALUE!,#N/A,#N/A,46140,,
,20260410_miyawaki_ph_01_7,2604293F2XAVA7,2026/4/29,2026/4/29,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZE Figure,"¥7,200 ","₱4,823.00","¥12,684",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,₱631.00,#N/A,¥655,#N/A,#N/A,19,2790-9901-0035,
,20260422_ishida_ph_05,2604293V8AA7CN,2026/4/29,2026/4/29,#N/A,[BANDAI]GODZIBURST Godzilla(2016),¥730 ,₱512.00,"¥1,347",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,₱581.00,#N/A,¥66,#N/A,#N/A,7,2790-9855-1351,PH260469861322F
,20260422_ishida_ph_02,2604293V8AA7CN,,2026/4/29,#N/A,[BANDAI]GODZIBURST Godzilla(2004),¥691 ,₱492.00,"¥1,294",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,↑同梱,#N/A,¥63,#N/A,#N/A,7,2790-9855-1351,PH260469861322F
,20260423_ishida_ph_05,2604293V8AA7CN,,2026/4/29,#N/A,[BANDAI]GODZIBURST Mechagodzilla (1993),¥730 ,₱513.00,"¥1,349",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,↑同梱,#N/A,¥66,#N/A,#N/A,6,2790-9855-1351,PH260469861322F
,20260423_ishida_ph_02,2604293V8AA7CN,,2026/4/29,#N/A,[BANDAI]GODZIBURST Mechagodzilla (1974),¥694 ,₱496.00,"¥1,304",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,↑同梱,#N/A,¥63,#N/A,#N/A,6,2790-9855-1351,PH260469861322F
,20260423_ishida_ph_03,2604293V8AA7CN,,2026/4/29,#N/A,[BANDAI]GODZIBURST DX:King Ghidorah (1991),"¥1,527 ",₱915.00,"¥2,406",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,↑同梱,#N/A,¥139,#N/A,#N/A,6,2790-9855-1351,PH260469861322F
,20260422_ishida_ph_01,2604293V8AA7CN,,2026/4/29,#N/A,[BANDAI]GODZIBURST Godzilla(1954),¥710 ,₱502.00,"¥1,320",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,↑同梱,#N/A,¥65,#N/A,#N/A,7,2790-9855-1351,PH260469861322F
,20260417_miyawaki_ph_02,26042949BNDTAQ,2026/4/30,2026/4/29,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Prize B Yusuke Urameshi MASTERLISE Figure,"¥4,726 ","₱2,960.00","¥7,785",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,,#N/A,¥430,#N/A,#N/A,12,2790-9900-9593,
,20260323_machida_ph_01_2,2604294VDCQRMG,2026/4/30,2026/4/29,#N/A,Tamiya 1/10 Electric RC Car Series No.662 Comical Grasshopper (WR-02CB Chassis) Off-Road 58662 【Direct from Japan】,"¥13,130 ","₱7,810.00","¥20,540",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.63,#N/A,#N/A,"₱1,481.00",#N/A,"¥1,194",#N/A,#N/A,37,2790-9865-9420,PH266926539870N
,20260401_ishida_ph_01,2604305TPN1334,2026/4/30,2026/4/30,#N/A,[Good Smile Arts Shanghai] Nendoroid Rebirth 1999 X Non-scale Plastic Painted Movable Figure,"¥6,710 ","₱3,980.00","¥10,388",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,₱181.00,#N/A,¥610,#N/A,#N/A,29,2790-9952-5714,
,20260420_mizushima_ph_07,26043062SXWNV3,2026/4/30,2026/4/30,#N/A,[Gundam Base / Event Exclusive] MG 1/100 Zaku II Ver.Ka Mechanical Clear Model Kit from Mobile Suit Gundam: Char's Counterattack (Bandai Spirits),"¥12,000 ","₱7,146.00","¥18,651",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,"₱1,156.00",#N/A,"¥1,091",#N/A,#N/A,10,2790-9937-0675,PH266090873416O
,20260402_miyawaki_ph_01_4,260430652AGS63,2026/4/30,2026/4/30,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament vol.3 Hiei MASTERLIZE Prize C Figure,"¥3,500 ","₱2,318.00","¥6,050",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,₱356.00,#N/A,¥318,#N/A,#N/A,28,2790-9937-0395,
,20260424_ishida_ph_03,260430691B098Y,2026/4/30,2026/4/30,#N/A,[Direct From Japan]YAMAHA Portable Speaker WS-B1A(B): Bluetooth / Compact / IP67-rated dust and water resistance / Ideal for wet areas and outdoor use / Clear Voice / Black,"¥9,980 ","₱6,126.00","¥15,989",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,,#N/A,¥907,#N/A,#N/A,6,2790-9900-9674,PH2621787523417
,20260324_machida_ph_03,26043077JD9Q3P,2026/5/1,2026/4/30,#N/A,Authentic Tamiya 1/10 Electric RC Car Series No.599 RAYBRIG NSX CONCEPT-GT (TT-02 Chassis) On-Road,"¥10,560 ","₱7,064.00","¥18,437",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,"₱1,356.00",#N/A,¥960,#N/A,#N/A,37,2790-9919-5782,PH2623307145304
,20260410_miyawaki_ph_01_8,2604307A2697M9,2026/5/1,2026/4/30,#N/A,Ichiban Kuji Yu Yu Hakusho Dark Tournament Vol. 3 Last One Prize: Youko Kurama MASTERLIZE Figure,"¥7,500 ","₱4,823.00","¥12,588",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,,#N/A,¥682,#N/A,#N/A,20,2791-0044-3322,
,20260417_miyawaki_ph_04_5,2604307FJSR8BG,2026/5/1,2026/4/30,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Last One Prize: Frieren Art Scale Figure,,"₱8,569.00","¥22,365",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,"₱2,156.00",#N/A,¥0,#N/A,#N/A,13,2790-9952-6156,
,20260415_miyawaki_ph_03_6,2604307FJSR8BG,2026/5/1,2026/4/30,#N/A,Ichiban Kuji Frieren: Beyond Journey's End Frieren Prize A Figure,"¥6,100 ","₱4,593.00","¥11,988",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,↑同梱,#N/A,¥555,#N/A,#N/A,15,2790-9952-6156,
,20260407_machida_ph_07,2604307HTFAJ46,2026/5/4,2026/4/30,#N/A,S.H.Figuarts ONE PIECE Monkey D. Luffy -Dawn of Adventure- Approximately 145mm ABS&PVC painted movable figure [Direct From Japan],"¥3,570 ","₱2,258.00","¥5,893",#N/A,$0.00,#N/A,#N/A,#N/A,#N/A,2.61,#N/A,#N/A,₱81.00,#N/A,¥325,#N/A,#N/A,23,2790-9936-9603,
